gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
2515931949																										WAG.1270124@BRAHMS										CC0 1.0											Naturalis Biodiversity Center									Naturalis Biodiversity Center				Botany			PreservedSpecimen				https://data.biodiversitydata.nl/naturalis/specimen/WAG.1270124	WAG.1270124		Unknown																																																			Unknown																			WGS84																																																				Convolvulus lanuginosus Desr. var. villosus Boiss.							Plantae|Magnoliopsidae|Solanales|Convolvulaceae	Plantae		Magnoliopsidae	Solanales	Convolvulaceae	Convolvulus		lanuginosus	villosus	var.		Boiss.		ICN			
2515756580																										WAG.1270117@BRAHMS										CC0 1.0											Naturalis Biodiversity Center									Naturalis Biodiversity Center				Botany			PreservedSpecimen				https://data.biodiversitydata.nl/naturalis/specimen/WAG.1270117	WAG.1270117		Jongkind CCH; Nieuwenhuis CMJ																WAG0046399													2002-04-01								In low shrub vegetation on very rocky soil.										Europe				Spain		Valenciana			lower slopes of the Puig Campana.												38.591833	-0.2095	WGS84																																							Jongkind CCH	2002/04/01												Convolvulus lanuginosus Desr.							Plantae|Magnoliopsidae|Solanales|Convolvulaceae	Plantae		Magnoliopsidae	Solanales	Convolvulaceae	Convolvulus		lanuginosus		species		Desr.		ICN			
2515703555																										WAG.1270118@BRAHMS										CC0 1.0											Naturalis Biodiversity Center									Naturalis Biodiversity Center				Botany			PreservedSpecimen				https://data.biodiversitydata.nl/naturalis/specimen/WAG.1270118	WAG.1270118		Bourgeau (Spain series) E																													1849-04-23																		Europe				Spain																			WGS84																																																				Convolvulus lanuginosus Desr.							Plantae|Magnoliopsidae|Solanales|Convolvulaceae	Plantae		Magnoliopsidae	Solanales	Convolvulaceae	Convolvulus		lanuginosus		species		Desr.		ICN			
2515651757																										WAG.1270123@BRAHMS										CC0 1.0											Naturalis Biodiversity Center									Naturalis Biodiversity Center				Botany			PreservedSpecimen				https://data.biodiversitydata.nl/naturalis/specimen/WAG.1270123	WAG.1270123		Billot PC																													1858-05-20																		Europe				France																			WGS84																																																				Convolvulus lanuginosus Desr. var. lanuginasus							Plantae|Magnoliopsidae|Solanales|Convolvulaceae	Plantae		Magnoliopsidae	Solanales	Convolvulaceae	Convolvulus		lanuginosus	lanuginasus	var.				ICN			
2515501884																										U.1216721@BRAHMS										CC0 1.0											Naturalis Biodiversity Center									Naturalis Biodiversity Center				Botany			PreservedSpecimen				https://data.biodiversitydata.nl/naturalis/specimen/U.1216721	U.1216721		Stud biol Rheno-Trai in itinere																													1957-04-18																		Europe				Spain					Flora Hispanica, Castelldefels, 20km ZW van Barcelona, garigue op kalkrots aan de kust.														WGS84																																																				Convolvulus lanuginosus Desr.							Plantae|Magnoliopsidae|Solanales|Convolvulaceae	Plantae		Magnoliopsidae	Solanales	Convolvulaceae	Convolvulus		lanuginosus		species		Desr.		ICN			
2515500640																										U.1216716@BRAHMS										CC0 1.0											Naturalis Biodiversity Center									Naturalis Biodiversity Center				Botany			PreservedSpecimen				https://data.biodiversitydata.nl/naturalis/specimen/U.1216716	U.1216716		Janssen CR																													1953-07-04																		Europe				France					Gorges Galarus Pyr-or France.														WGS84																																																				Convolvulus lanuginosus Desr.							Plantae|Magnoliopsidae|Solanales|Convolvulaceae	Plantae		Magnoliopsidae	Solanales	Convolvulaceae	Convolvulus		lanuginosus		species		Desr.		ICN			
2515487631																										U.1216722@BRAHMS										CC0 1.0											Naturalis Biodiversity Center									Naturalis Biodiversity Center				Botany			PreservedSpecimen				https://data.biodiversitydata.nl/naturalis/specimen/U.1216722	U.1216722		Stud biol Rheno-Trai in itinere																													1951-04-15																		Europe				Spain					Flora Hispanica, Sierra de Carbera prov. Valencia.														WGS84																																																				Convolvulus lanuginosus Desr.							Plantae|Magnoliopsidae|Solanales|Convolvulaceae	Plantae		Magnoliopsidae	Solanales	Convolvulaceae	Convolvulus		lanuginosus		species		Desr.		ICN			
2515449032																										U.1216717@BRAHMS										CC0 1.0											Naturalis Biodiversity Center									Naturalis Biodiversity Center				Botany			PreservedSpecimen				https://data.biodiversitydata.nl/naturalis/specimen/U.1216717	U.1216717		Stud biol Rheno-Trai in itinere																													1951-04-06																		Europe				Spain					Flora Hispanica, Querceto-Lentiscetum op kalkrotsen bij Vallbona ten ZW van Barcelona.														WGS84																																																				Convolvulus lanuginosus Desr.							Plantae|Magnoliopsidae|Solanales|Convolvulaceae	Plantae		Magnoliopsidae	Solanales	Convolvulaceae	Convolvulus		lanuginosus		species		Desr.		ICN			
2515322510																										U.1216723@BRAHMS										CC0 1.0											Naturalis Biodiversity Center									Naturalis Biodiversity Center				Botany			PreservedSpecimen				https://data.biodiversitydata.nl/naturalis/specimen/U.1216723	U.1216723		Stud biol Rheno-Trai in itinere																													1961-05-30																		Europe				Spain					Flora Hispanica, 1km ten westen van Alcalé, in olijfboomgaard(prov. Castellon).														WGS84																																																				Convolvulus lanuginosus Desr.							Plantae|Magnoliopsidae|Solanales|Convolvulaceae	Plantae		Magnoliopsidae	Solanales	Convolvulaceae	Convolvulus		lanuginosus		species		Desr.		ICN			
2515253839																										U.1216718@BRAHMS										CC0 1.0											Naturalis Biodiversity Center									Naturalis Biodiversity Center				Botany			PreservedSpecimen				https://data.biodiversitydata.nl/naturalis/specimen/U.1216718	U.1216718		Stud biol Rheno-Trai in itinere																													1957-04-19																		Europe				Spain					Flora Hispanica, Coll d'Ordal, 25km W van Barcelona, gedegeneerd Quercetum ilicis met Pinus pinea op kalkbodem, W-helling 30.														WGS84																																																				Convolvulus lanuginosus Desr.							Plantae|Magnoliopsidae|Solanales|Convolvulaceae	Plantae		Magnoliopsidae	Solanales	Convolvulaceae	Convolvulus		lanuginosus		species		Desr.		ICN			
2515073383																										L.3765236@BRAHMS										CC0 1.0											Naturalis Biodiversity Center									Naturalis Biodiversity Center				Botany			PreservedSpecimen				https://data.biodiversitydata.nl/naturalis/specimen/L.3765236	L.3765236		Kasteel J van																													1998-05-04																		Europe				Spain					Tussen Port de Tudons en Alcolea; prov. Alicante; Spanje.														WGS84																																																				Convolvulus lanuginosus Desr.							Plantae|Magnoliopsidae|Solanales|Convolvulaceae	Plantae		Magnoliopsidae	Solanales	Convolvulaceae	Convolvulus		lanuginosus		species		Desr.		ICN			
2514998808																										L.3765822@BRAHMS										CC0 1.0											Naturalis Biodiversity Center									Naturalis Biodiversity Center				Botany			PreservedSpecimen				https://data.biodiversitydata.nl/naturalis/specimen/L.3765822	L.3765822		Steeg HM van der																													1976-06-04																		Europe				France					Frankrijk, Dissan bij Nasibonne.														WGS84																																																				Convolvulus lanuginosus Desr.							Plantae|Magnoliopsidae|Solanales|Convolvulaceae	Plantae		Magnoliopsidae	Solanales	Convolvulaceae	Convolvulus		lanuginosus		species		Desr.		ICN			
2514593296																										L.2735334@BRAHMS										CC0 1.0											Naturalis Biodiversity Center									Naturalis Biodiversity Center				Botany			PreservedSpecimen				https://data.biodiversitydata.nl/naturalis/specimen/L.2735334	L.2735334		Ploeg DTE van der																L  0282128													1980-04-14																		Europe				Spain					Costa Dorado,  Salomo														WGS84																																																				Convolvulus lanuginosus Desr.							Plantae|Magnoliopsidae|Solanales|Convolvulaceae	Plantae		Magnoliopsidae	Solanales	Convolvulaceae	Convolvulus		lanuginosus		species		Desr.		ICN			
2514584950																										L.2735361@BRAHMS										CC0 1.0											Naturalis Biodiversity Center									Naturalis Biodiversity Center				Botany			PreservedSpecimen				https://data.biodiversitydata.nl/naturalis/specimen/L.2735361	L.2735361		Botanische Excursie Spanje 1977																													1977-04-01																		Europe				Spain					ZO.- Spanje, prov. Alicante, Campello bij Aguas.														WGS84																																																				Convolvulus lanuginosus Desr.							Plantae|Magnoliopsidae|Solanales|Convolvulaceae	Plantae		Magnoliopsidae	Solanales	Convolvulaceae	Convolvulus		lanuginosus		species		Desr.		ICN			
2514581653																										L.2735335@BRAHMS										CC0 1.0											Naturalis Biodiversity Center									Naturalis Biodiversity Center				Botany			PreservedSpecimen				https://data.biodiversitydata.nl/naturalis/specimen/L.2735335	L.2735335		Ploeg DTE van der																L  0282129													1980-04-14																		Europe				Spain					Costa Dorado,  Salomo														WGS84																																																				Convolvulus lanuginosus Desr.							Plantae|Magnoliopsidae|Solanales|Convolvulaceae	Plantae		Magnoliopsidae	Solanales	Convolvulaceae	Convolvulus		lanuginosus		species		Desr.		ICN			
2514580544																										L.2735265@BRAHMS										CC0 1.0											Naturalis Biodiversity Center									Naturalis Biodiversity Center				Botany			PreservedSpecimen				https://data.biodiversitydata.nl/naturalis/specimen/L.2735265	L.2735265		Reverchon E																													1888-06-05																						Unknown					Plantes de l'Andalousie. Sierra de Cartama.														WGS84																																																				Convolvulus lanuginosus Desr. var. villosus Boiss.							Plantae|Magnoliopsidae|Solanales|Convolvulaceae	Plantae		Magnoliopsidae	Solanales	Convolvulaceae	Convolvulus		lanuginosus	villosus	var.		Boiss.		ICN			
2514541264																										L.2735371@BRAHMS										CC0 1.0											Naturalis Biodiversity Center									Naturalis Biodiversity Center				Botany			PreservedSpecimen				https://data.biodiversitydata.nl/naturalis/specimen/L.2735371	L.2735371		Martin P																													1981-06-03																		Europe				France					Ensuès- la- Redonne (France, dép. Bouches-du- rHONE), Chaine de la Nerthe, entre la Redonne et le Port des Figuières.														WGS84																																																				Convolvulus lanuginosus Desr. var. lanuginosus							Plantae|Magnoliopsidae|Solanales|Convolvulaceae	Plantae		Magnoliopsidae	Solanales	Convolvulaceae	Convolvulus		lanuginosus	lanuginosus	var.				ICN			
2514539287																										L.2735366@BRAHMS										CC0 1.0											Naturalis Biodiversity Center									Naturalis Biodiversity Center				Botany			PreservedSpecimen				https://data.biodiversitydata.nl/naturalis/specimen/L.2735366	L.2735366		Veth JAC; Koopmans AN																													1962-04-14																		Europe				Spain					Flora van Spanje. Vindplaats: bij Playa Sabinosa.														WGS84																																																				Convolvulus lanuginosus Desr.							Plantae|Magnoliopsidae|Solanales|Convolvulaceae	Plantae		Magnoliopsidae	Solanales	Convolvulaceae	Convolvulus		lanuginosus		species		Desr.		ICN			
2514538337																										L.2735357@BRAHMS										CC0 1.0											Naturalis Biodiversity Center									Naturalis Biodiversity Center				Botany			PreservedSpecimen				https://data.biodiversitydata.nl/naturalis/specimen/L.2735357	L.2735357		Herb Hekker F																													1987-03-21																		Europe				Spain					Wegkant boven Fuentes de Algar, bij Callisa, Spanje.														WGS84																																																				Convolvulus lanuginosus Desr.							Plantae|Magnoliopsidae|Solanales|Convolvulaceae	Plantae		Magnoliopsidae	Solanales	Convolvulaceae	Convolvulus		lanuginosus		species		Desr.		ICN			
2514536274																										L.2735360@BRAHMS										CC0 1.0											Naturalis Biodiversity Center									Naturalis Biodiversity Center				Botany			PreservedSpecimen				https://data.biodiversitydata.nl/naturalis/specimen/L.2735360	L.2735360		Corsica Excursie																													1963-05-09																						Unknown					Corsica ten W. van Bonifacio. Rotsheide aan zee.														WGS84																																																				Convolvulus lanuginosus Desr.							Plantae|Magnoliopsidae|Solanales|Convolvulaceae	Plantae		Magnoliopsidae	Solanales	Convolvulaceae	Convolvulus		lanuginosus		species		Desr.		ICN			
2514527281																										L.2735355@BRAHMS										CC0 1.0											Naturalis Biodiversity Center									Naturalis Biodiversity Center				Botany			PreservedSpecimen				https://data.biodiversitydata.nl/naturalis/specimen/L.2735355	L.2735355		Touw A; Snoek M																													1987-04-11																		Europe				Spain					Spain, Prov. Malaga. Coast range behind Torremolinos; E slopes of Mt. Palomas.														WGS84																																																				Convolvulus lanuginosus Desr.							Plantae|Magnoliopsidae|Solanales|Convolvulaceae	Plantae		Magnoliopsidae	Solanales	Convolvulaceae	Convolvulus		lanuginosus		species		Desr.		ICN			
2514518296																										L.2735356@BRAHMS										CC0 1.0											Naturalis Biodiversity Center									Naturalis Biodiversity Center				Botany			PreservedSpecimen				https://data.biodiversitydata.nl/naturalis/specimen/L.2735356	L.2735356		Zanten BO van																													1966-05-14																		Europe				France					Frou de Milge, Montpellier.														WGS84																																																				Convolvulus lanuginosus Desr.							Plantae|Magnoliopsidae|Solanales|Convolvulaceae	Plantae		Magnoliopsidae	Solanales	Convolvulaceae	Convolvulus		lanuginosus		species		Desr.		ICN			
2514504278																										L.2735365@BRAHMS										CC0 1.0											Naturalis Biodiversity Center									Naturalis Biodiversity Center				Botany			PreservedSpecimen				https://data.biodiversitydata.nl/naturalis/specimen/L.2735365	L.2735365		Boom BK																													1936-04-18																		Europe				Spain					Loroa (ZO. Spanje), in de steppe.														WGS84																																																				Convolvulus lanuginosus Desr.							Plantae|Magnoliopsidae|Solanales|Convolvulaceae	Plantae		Magnoliopsidae	Solanales	Convolvulaceae	Convolvulus		lanuginosus		species		Desr.		ICN			
2514504276																										L.2735266@BRAHMS										CC0 1.0											Naturalis Biodiversity Center									Naturalis Biodiversity Center				Botany			PreservedSpecimen				https://data.biodiversitydata.nl/naturalis/specimen/L.2735266	L.2735266		Buwalda P																													1936-06-11																		Europe				Spain					Spanje, Catalonie Manresa, Mont Serrat.														WGS84																																																				Convolvulus lanuginosus Desr. var. villosus Boiss.							Plantae|Magnoliopsidae|Solanales|Convolvulaceae	Plantae		Magnoliopsidae	Solanales	Convolvulaceae	Convolvulus		lanuginosus	villosus	var.		Boiss.		ICN			
2514500269																										L.2735336@BRAHMS										CC0 1.0											Naturalis Biodiversity Center									Naturalis Biodiversity Center				Botany			PreservedSpecimen				https://data.biodiversitydata.nl/naturalis/specimen/L.2735336	L.2735336		Muller FM																L  0282130													1979-06-16																		Europe				France		Languedoc-Roussillon															42.916667	3.05	WGS84																																																				Convolvulus lanuginosus Desr.							Plantae|Magnoliopsidae|Solanales|Convolvulaceae	Plantae		Magnoliopsidae	Solanales	Convolvulaceae	Convolvulus		lanuginosus		species		Desr.		ICN			
2514447302																										L.2735372@BRAHMS										CC0 1.0											Naturalis Biodiversity Center									Naturalis Biodiversity Center				Botany			PreservedSpecimen				https://data.biodiversitydata.nl/naturalis/specimen/L.2735372	L.2735372		Boom BK																													1959-04-23																						Unknown					Garraf (Catalonië, in de maqui, langs de zee; kalk.														WGS84																																																				Convolvulus lanuginosus Desr. var. sericeus							Plantae|Magnoliopsidae|Solanales|Convolvulaceae	Plantae		Magnoliopsidae	Solanales	Convolvulaceae	Convolvulus		lanuginosus	sericeus	var.				ICN			
2513040639																										AMD.61714@BRAHMS										CC0 1.0											Naturalis Biodiversity Center									Naturalis Biodiversity Center				Botany			PreservedSpecimen				https://data.biodiversitydata.nl/naturalis/specimen/AMD.61714	AMD.61714		Hillenius D																													1951-04-18																		Europe				Spain					Malaga.														WGS84																																																				Convolvulus lanuginosus Desr.							Plantae|Magnoliopsidae|Solanales|Convolvulaceae	Plantae		Magnoliopsidae	Solanales	Convolvulaceae	Convolvulus		lanuginosus		species		Desr.		ICN			
2513040270																										AMD.61713@BRAHMS										CC0 1.0											Naturalis Biodiversity Center									Naturalis Biodiversity Center				Botany			PreservedSpecimen				https://data.biodiversitydata.nl/naturalis/specimen/AMD.61713	AMD.61713		Hillenius D																													1951-05-01																		Europe				Spain					Lanjaron.														WGS84																																																				Convolvulus lanuginosus Desr.							Plantae|Magnoliopsidae|Solanales|Convolvulaceae	Plantae		Magnoliopsidae	Solanales	Convolvulaceae	Convolvulus		lanuginosus		species		Desr.		ICN			
2513039353																										AMD.61712@BRAHMS										CC0 1.0											Naturalis Biodiversity Center									Naturalis Biodiversity Center				Botany			PreservedSpecimen				https://data.biodiversitydata.nl/naturalis/specimen/AMD.61712	AMD.61712		Zwillenberg LO																													1951-05-12																		Europe				France					Vegrac.														WGS84																																																				Convolvulus lanuginosus Desr.							Plantae|Magnoliopsidae|Solanales|Convolvulaceae	Plantae		Magnoliopsidae	Solanales	Convolvulaceae	Convolvulus		lanuginosus		species		Desr.		ICN			
