id_releve	orga_fournisseur	programmes	date_releve_deb	date_releve_fin	releve_type	observateurs	insee	lieudit	comm_loc	comm_milieu	lithologie	geologie	exposition	pente	rec_total	refbiblio	page	code_perso	id_precision	x_l93	y_l93
1392812	Sète Côté Jardin		2015-05-20	2015-05-20	Relevé de terrain	CASIEZ Christine / GARCIA Jean-René	11266	CHANTE PERDRIX											T	700546	6210351
362257	Bureau d'Etudes CERCIS		2010-01-01	2010-12-31	Bibliographie	FAURE Karine	83112		de part et d'autre de la piste							CERCIS, Andromède océanologie, 2010. Réseau Natura 2000. Site La Pointe fauconnière (FR9301609). Document d'objectifs.			P	920817	6231286
357900	Conservatoire botanique national méditerranéen de Porquerolles	Inventaire général du CBNMED	2010-03-14	2010-03-14	Relevé de terrain	MICHAUD Henri / MORVANT Yves	83009	ROUSTAGNON										111y	P	922437	6231357
359379	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-06-29	2007-06-29	Relevé de terrain	LEJEUNE Solenne	83112	LES ENGRAVIERS											P	921760	6230656
1400786	Bureau d'études ECO-MED (Ecologie et Médiation)		2012-03-27	2012-03-27	Relevé de terrain	VOLANT Jérôme	13028												P	914344	6237015
8478455	Association Mycologique et Botanique de l'Hérault et des Hauts Cantons		2019-05-22	2019-05-23	Relevé de terrain	CASIEZ Christine	11379	ILE DE L'AUTE	""	""							""	""	P	700240	6218273
1180710	Institut Méditerranéen de Biodiversité et d'Ecologie marine et continentale		2009-05-14	2009-05-14	Relevé de terrain	YOUSSEF Sami	83035							6° à 26°				CST15	P	923300	6241521
1398773	Bureau d'études ECO-MED (Ecologie et Médiation)		2013-11-20	2013-11-20	Relevé de terrain	VOLANT Jérôme	13023			6220 - Parcours substeppiques de graminées et annuelles des Thero-Brachypodietea									P	913855	6239175
351617	Conservatoire botanique national méditerranéen de Porquerolles	Inventaire général du CBNMED	2008-05-12	2008-05-12	Relevé de terrain	MICHAUD Henri / MORVANT Yves	83035	CHAPELLE SAINTE ANNE	piste alentour nord									0299y	P	924520	6241036
5183	Association des Ecologistes de l'Euzière		2004-01-01	2004-12-31	Relevé de terrain	DISCA Thierry	11266	GARRIGUE HAUTE	Garrigue haute au Plat des Graniers [Donnée originale surfacique synthétisée en 4 points]									0071PG	P	700440	6210430
12246327	Parc national des Calanques		2021-06-10	2021-06-10	Relevé de terrain	URVOY GAËLLE	13022	BOIS DE MENTAURE											P	909847	6239210
2639551	Société Linnéenne de Provence		2016-06-04	2016-06-04	Relevé de terrain	PAVON Daniel	13023	JAS DE MONDON - MAOUGAVI											P	912786	6239437
1170714	Conservatoire botanique national méditerranéen de Porquerolles	Inventaire général du CBNMED	2015-10-25	2015-10-25	Relevé de terrain	MORVANT Yves / MICHAUD Henri	83112	LE PIGEONNIER	SABLES VIFS AUTOUR DE LA CITERNE	sables vifs								296Y	P	918916	6232529
8616649	Réseau des botanistes amateurs du CBNMed		2007-04-28	2007-04-28	Relevé de terrain	LEWIN Jean-Marc	66190	Plaine de Salses Est										4113	T	694492	6194847
315902	Conservatoire botanique national méditerranéen de Porquerolles		1776-01-01	1857-12-31	Bibliographie	ROBERT Gaspard Nicolas / ROUX (Antoine) Honoré	83016	MONTEE DE CUGES								ALBERT A. & JAHANDIEZ E., 1908. Catalogue des plantes vasculaires du Var. Librairie des Sciences naturelles Paul Klincksieck, Paris (réimpression 1985, Muséum d'Histoire Naturelle de Toulon). 613 p.	338		T	928522	6239994
273456	Conservatoire botanique national méditerranéen de Porquerolles		1964-01-01	1964-12-31	Bibliographie	MOLINIER René Hervé André	13033		A l'Est de la Redonne.							MOLINIER RE., 1964. Monographies phytosociologiques. Le Massif de la Nerthe (Bouches-du-Rhône). Bull. Mus. Hist. Nat. Marseille 24 : 5-32.	13		T	879009	6250504
8611785	Réseau des botanistes amateurs du CBNMed		2012-05-05	2012-05-05	Relevé de terrain	LEWIN Jean-Marc	66041	Santa Coloma Ouest	A l'ouest du village, dans les vignes.	Cultures, friches								1365	T	681630	6185697
359409	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-06-29	2007-06-29	Relevé de terrain	LEJEUNE Solenne	83009	ROUSTAGNON	le long de la piste Les Crêtes										P	922518	6231368
359391	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-04-24	2007-04-24	Relevé de terrain	LEJEUNE Solenne	83112	LA NARTETTE											P	920194	6232564
16770	Réseau des botanistes amateurs du CBNMed		1998-03-29	1998-03-29	Relevé de terrain	BARREAU Dominique	11144											Base de données Dominique BARREAU	T	698843	6196569
8406736	Bureau d'études ECO-MED (Ecologie et Médiation)		2013-09-11	2013-09-11	Relevé de terrain	JUINO David	83027			""";  calcaire    ;"""									P	920805	6239713
2695571	Association INFLOVAR		1990-05-30	1990-05-30	Relevé de terrain	LAVAGNE André	83035		D26 Le Brûlat - Chapelle Ste-Anne										T	925296	6239676
357858	Réseau des botanistes amateurs du CBNMed		2010-02-18	2010-02-18	Relevé de terrain	MORVANT Yves	83027	LE REVERS DE BOCQUIE										049Y	P	919117	6239881
71068	Conservatoire botanique national méditerranéen de Porquerolles		1800-01-01	1888-12-31	Bibliographie	FOURNIER	34003	PLAGE D'AGDE	J'ai reçu du jardinier Fournier, sous le nom C. lineatus, un exemplaire très incomplet du C. lanuginosus Desr. var. sericeus Boiss. (C. linnearis DC.), qu'il avait rencontré à la plage d'Agde.							LORET H. & BARRANDON A., 1888. Flore de Montpellier ou analyse des plantes vasculaires de l'Hérault. Seconde édition revue et corrigée par Henri LORET. Montpellier-Paris, Joseph Calas - G. Masson	230		T	736797	6242679
12245301	Parc national des Calanques		2021-06-10	2021-06-10	Relevé de terrain	URVOY GAËLLE	13028	BOIS DE MENTAURE											P	910792	6238739
12246014	Parc national des Calanques		2021-06-10	2021-06-10	Relevé de terrain	FERREIRA Olivier	13022	BOIS DE MENTAURE											P	909847	6239245
284892	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-05-30	2007-05-30	Relevé de terrain	LEJEUNE Solenne	13023	MAOUGAVI											P	911918	6238751
1400766	Bureau d'études ECO-MED (Ecologie et Médiation)		2012-04-17	2012-04-17	Relevé de terrain	VOLANT Jérôme	13023												P	915262	6238477
284977	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-05-25	2007-05-25	Relevé de terrain	LEJEUNE Solenne	13023	MAOUGAVI											P	912238	6239002
8588537	Bureau d'études ECO-MED (Ecologie et Médiation)		2017-05-11	2017-05-11	Relevé de terrain	FLEURY Sébastien	11144												P	696217	6200563
2695570	Association INFLOVAR		1990-05-30	1990-05-30	Relevé de terrain	LAVAGNE André	83035		Chemin Royal CC 26 (parallèle à la route										T	925146	6239771
19120	Réseau des botanistes amateurs du CBNMed		2011-05-24	2011-05-24	Relevé de terrain	BARREAU Dominique	11202	SIDRIERE DE FITOU										Base de données Dominique BARREAU	P	700194	6199670
8611397	Réseau des botanistes amateurs du CBNMed		2012-05-08	2012-05-08	Relevé de terrain	LEWIN Jean-Marc	66030	Coume d'en Bougade	Début du ravin	garrigue, rochers, friches								1339	T	678467	6185588
8015624	Agence MTDA		2015-05-19	2015-05-19	Relevé de terrain	MALLOL Sébastien	83027											0357MTDA15	P	920504	6238976
8706661	Conservatoire d'espaces naturels du Languedoc-Roussillon		2016-04-27	2016-04-27	Relevé de terrain	BOUTELOUP Romain	66069												P	684811	6190526
1160178	Sète Côté Jardin		2015-05-20	2015-05-20	Relevé de terrain	GARCIA Jean-René	11	METAIRIE DES TROIS FONTAINES	Eoliennes. Herborisation sur 2 communes : Sigean et Port-la-Nouvelle										T	700253	6210542
8362301	Conservatoire botanique national méditerranéen de Porquerolles	Inventaire général du CBNMED	2018-12-02	2018-12-02	Relevé de terrain	PAQUIER Thibault / MICHAUD Henri / MORVANT Yves	83112	LE PIGEONNIER	BORD DE PISTE									021Y	P	918684	6232396
1400809	Bureau d'études ECO-MED (Ecologie et Médiation)		2011-05-05	2011-05-05	Relevé de terrain	VOLANT Jérôme	13028												P	910789	6238539
8384612	Parc naturel régional de la Narbonnaise		2018-05-22	2018-05-22	Relevé de terrain	NICOLAS Sylvain	11266	CHANTE PERDRIX	T1-1	sol nu 30 % 									P	700930	6210090
8118603	Parc national des Calanques		2017-05-22	2017-05-22	Relevé de terrain	ONOFRIO Patrice, d'	13022	BOIS DE MENTAURE											P	909836	6239252
8611939	Réseau des botanistes amateurs du CBNMed		2004-05-29	2004-05-29	Relevé de terrain	LEWIN Jean-Marc	66041	Oratori de Perdigós	A l'est du village.	Garrigue, friches, vignes.								2271	T	683213	6185858
8384613	Parc naturel régional de la Narbonnaise		2018-07-05	2018-07-05	Relevé de terrain	NICOLAS Sylvain	11188	CHANTE PERDRIX	T2-7	sol nu 10 %									P	700562	6209841
8372247	Naturalia Environnement		2016-06-16	2016-06-16	Relevé de terrain	PRUNIER Robin	83016												P	928185	6241811
361354	Réseau des botanistes amateurs du CBNMed		2010-10-14	2010-10-14	Relevé de terrain	MORVANT Yves	83123	OUVRAGE DE LA POINTE	ADRET 									54Y	P	926137	6233044
284932	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-05-25	2007-05-25	Relevé de terrain	LEJEUNE Solenne	13023	MAOUGAVI											P	912748	6239042
12244447	Parc national des Calanques		2021-06-10	2021-06-10	Relevé de terrain	URVOY GAËLLE	13022	BOIS DE MENTAURE											P	910524	6238720
8611347	Réseau des botanistes amateurs du CBNMed		2009-06-06	2009-06-06	Relevé de terrain	LEWIN Jean-Marc	66030	Venta Farina	A l'WNW du village.	Friches, cultures, garrigue, bois.								2159	T	678717	6184584
8015613	Agence MTDA		2015-05-19	2015-05-19	Relevé de terrain	MALLOL Sébastien	83027											0330MTDA15	P	920591	6239324
8611679	Réseau des botanistes amateurs du CBNMed		2015-05-20	2015-05-20	Relevé de terrain	LEWIN Jean-Marc	66030	Roc Rodon ouest	Au NE du village.	Garrigue, rochers.								4919	T	681471	6184724
284839	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-05-25	2007-05-25	Relevé de terrain	LEJEUNE Solenne	13023	MAOUGAVI											P	912768	6239113
284928	Bureau d'études ECO-MED (Ecologie et Médiation)		2006-04-26	2006-04-26	Relevé de terrain	LIJNEN Delphine	13028	CHEMIN CHARRE	PK 38,5 de l'autoroute A50.										P	914393	6236924
334	Réseau des botanistes amateurs du CBNMed		2000-04-09	2000-04-09	Relevé de terrain	BESANCON Henri	11266											28	C	703500	6213400
284805	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-07-13	2007-07-13	Relevé de terrain	LEJEUNE Solenne	13023	LA LOUSIANNE											P	917101	6239031
284879	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-05-23	2007-05-23	Relevé de terrain	LEJEUNE Solenne	13033	LES FIGUIERES											P	879361	6250673
12245101	Parc national des Calanques		2021-06-10	2021-06-10	Relevé de terrain	URVOY GAËLLE	13028	MENTAURE											P	910308	6238460
1080725	Conservatoire botanique national méditerranéen de Porquerolles	Inventaire général du CBNMED	2014-11-10	2014-11-10	Relevé de terrain	MORVANT Yves / MICHAUD Henri	83112	PORT D'ALON	COLLINE DES RESERVOIRS									054Y	P	920149	6231897
359382	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-04-24	2007-04-24	Relevé de terrain	LEJEUNE Solenne	83112	LE PIGEONNIER	le long du sentier descendant vers le sentier du littoral										P	918814	6232380
359361	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-06-29	2007-06-29	Relevé de terrain	LEJEUNE Solenne	83009	ROUSTAGNON	le long de la piste Les Crêtes										P	922428	6231347
8704196	Conservatoire d'espaces naturels du Languedoc-Roussillon		2020-05-12	2020-05-12	Relevé de terrain	NICOLAS Sylvain	66071												P	677185	6185533
357905	Conservatoire botanique national méditerranéen de Porquerolles	Inventaire général du CBNMED	2010-03-14	2010-03-14	Relevé de terrain	MICHAUD Henri / MORVANT Yves	83009	ROUSTAGNON										0116y	P	922668	6231149
338	Réseau des botanistes amateurs du CBNMed		2000-04-09	2000-04-09	Relevé de terrain	BESANCON Henri	11266											32	T	702786	6211134
284933	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-05-23	2007-05-23	Relevé de terrain	LEJEUNE Solenne	13021	LE ROUET											P	877139	6250760
19197	Réseau des botanistes amateurs du CBNMed		1993-05-15	1993-05-15	Relevé de terrain	BARREAU Dominique	11202	CAP LEUCATE	Cap Leucate - Plagette - Phare									Base de données Dominique BARREAU	P	704688	6201274
8015390	Agence MTDA		2015-05-19	2015-05-19	Relevé de terrain	MALLOL Sébastien	83027											0344MTDA15	P	920553	6239511
8611836	Réseau des botanistes amateurs du CBNMed		2008-04-18	2008-04-18	Relevé de terrain	LEWIN Jean-Marc	66014	la Cressa	Au NW du village.	Garrigue, rochers, pierriers.								1891	T	682575	6184876
128609	Bureau d'études Cabinet Barbanson Environnement		2004-06-01	2004-06-01	Relevé de terrain	BARBANSON Bruno	66205	PUIG D'EN PAILLAT	[centroïde d'un polygone]									CB15	T	679096	6188700
1173291	Conservatoire botanique national méditerranéen de Porquerolles	Inventaire général du CBNMED	2015-11-15	2015-11-15	Relevé de terrain	MICHAUD Henri / MORVANT Yves	83027	VALLON DU FAINÉANT	PISTE DU FAINEANT									114Y	P	919069	6238331
288053	Bureau d'études ECO-MED (Ecologie et Médiation)		2006-04-27	2006-04-27	Relevé de terrain	ABOUCAYA Annie / FERREIRA Olivier	13022	LE MENTAURE	Butte surmontée du relai, à 20 m. du grillage de la décharge - Côté SO.										P	910529	6238706
284927	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-05-25	2007-05-25	Relevé de terrain	LEJEUNE Solenne	13023	MAOUGAVI											P	912369	6238821
1400761	Bureau d'études ECO-MED (Ecologie et Médiation)		2012-04-17	2012-04-17	Relevé de terrain	VOLANT Jérôme	13023												P	915401	6239028
12247286	Parc national des Calanques		2021-06-10	2021-06-10	Relevé de terrain	URVOY GAËLLE	13022	BOIS DE MENTAURE											P	910456	6238661
284918	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-05-30	2007-05-30	Relevé de terrain	LEJEUNE Solenne	13023	MAOUGAVI											P	912538	6238701
341617	Conservatoire botanique national méditerranéen de Porquerolles	Inventaire général du CBNMED	2005-11-12	2005-11-12	Relevé de terrain	MICHAUD Henri / MORVANT Yves	83112	LE PIGEONNIER	bord des sentier	garrigues								0286v	P	918632	6232450
8015637	Agence MTDA		2015-05-19	2015-05-19	Relevé de terrain	MALLOL Sébastien	83027											0288MTDA15	P	922097	6240414
10356758	Bureau d'études NYMPHALIS		2019-06-06	2019-06-06	Relevé de terrain	LEJEUNE Romain	11266												P	700994	6210537
12246988	Parc national des Calanques		2021-06-10	2021-06-10	Relevé de terrain	URVOY GAËLLE	13022	BOIS DE MENTAURE											P	910541	6238742
2694149	Association INFLOVAR		2002-01-27	2002-01-27	Relevé de terrain	INCONNU 	83027		Les Vaussiers nord-ouest (ouest cote 173)										T	917967	6237721
8616642	Réseau des botanistes amateurs du CBNMed		2008-05-31	2008-05-31	Relevé de terrain	LEWIN Jean-Marc	66190	les Champs de Sicre										4098	P	694272	6195466
284868	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-05-09	2007-05-09	Relevé de terrain	LEJEUNE Solenne	13021	LE ROUET	Massif au dessus de la voie ferrée										P	877019	6250869
284956	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-06-19	2007-06-19	Relevé de terrain	AUDA Pascal	13028	ROUMAGOUA											P	911259	6238479
284825	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-05-30	2007-05-30	Relevé de terrain	LEJEUNE Solenne	13023	LES YSSARDS											P	915829	6239289
8413805	Bureau d'études ECO-MED (Ecologie et Médiation)		2013-09-11	2013-09-11	Relevé de terrain	JUINO David	83027												P	921922	6240509
284953	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-06-19	2007-06-19	Relevé de terrain	LEJEUNE Solenne / AUDA Pascal	13028	ROUMAGOUA											P	911158	6238609
8707177	Conservatoire d'espaces naturels du Languedoc-Roussillon		2020-05-12	2020-05-12	Relevé de terrain	NICOLAS Sylvain	66071												P	677260	6185490
8611659	Réseau des botanistes amateurs du CBNMed		2015-05-20	2015-05-20	Relevé de terrain	LEWIN Jean-Marc	66030	la Cressa	Au NE du village.	Garigue, rochers.								4920	T	680470	6184833
421970	Conservatoire botanique national méditerranéen de Porquerolles	Inventaire général du CBNMED	2013-04-26	2013-04-26	Relevé de terrain	ANDRIEU Frédéric / PIRES Mathias	11266	PECH GARDIE	""	Pelouse au sein de la garrigue							""	""	P	701129	6210236
1171907	Conservatoire botanique national méditerranéen de Porquerolles		2015-11-11	2015-11-11	Relevé de terrain	MICHAUD Henri	83027	LA SAMBRE										GH144	P	918049	6237681
1171913	Conservatoire botanique national méditerranéen de Porquerolles		2015-11-11	2015-11-11	Relevé de terrain	MICHAUD Henri	13023	LA LOUISIANNE		rochers en bord de piste		Roches sédimentaires carbonatées : grès						GH138	P	916827	6239657
359374	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-04-22	2007-04-22	Relevé de terrain	LEJEUNE Solenne	83112	LE PIGEONNIER											P	919084	6232802
5018	Réseau des botanistes amateurs du CBNMed		1995-01-01	1995-12-31	Communication écrite ou orale	BARREAU Dominique	11170	ILE SAINT-MARTIN	Crête de Penelle										T	705746	6221867
334787	Conservatoire botanique national méditerranéen de Porquerolles		1802-01-01	1876-12-31	Bibliographie	AUZENDE Benoît Joseph	83009									HUET E., 1889. Catalogue des plantes de Provence. Résultat des herborisations faites pendant plus de dix années dans les départements des Bouches-du-Rhône, du Var et des Alpes-Maritimes par MM. R. Shuttleworth, A. Huet et Jacquin, Hanry. Complété par les recherches de MM. Thuret, Canut, H. Roux, Blaize, Autheman, Albert, Goaty, Consolat, etc. dans les mêmes départements. Pamiers: imprimerie typographique de J. Galy. 166 p.	100		C	924100	6230200
8372249	Naturalia Environnement		2016-06-16	2016-06-16	Relevé de terrain	PRUNIER Robin	83016												P	928184	6241811
284919	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-05-30	2007-05-30	Relevé de terrain	LEJEUNE Solenne	13023	MAOUGAVI											P	911969	6238561
8611423	Réseau des botanistes amateurs du CBNMed		2013-05-02	2013-05-02	Relevé de terrain	LEWIN Jean-Marc	66205	l'Entou de la Caune d'en Llaurens Est	Au SW de la Torre del Fare, départ des carrières.	Garrigue.  								608	T	678468	6188840
284788	Bureau d'études ECO-MED (Ecologie et Médiation)		2007-06-19	2007-06-19	Relevé de terrain	LEJEUNE Solenne / AUDA Pascal	13028	ROUMAGOUA											P	910958	6238700
